Customer_ID,First_Name,Last_Name,Email,Phone,Age,Gender,Annual_Income,Address_Line_1,City,State,ZIP_Code,Country,Registration_Date,Account_Status,Subscription_Member,Marketing_Consent,Acquisition_Channel,Satisfaction_Score_1_10,Loyalty_Points_Balance
CUST-001588,Janet,Walker,jwalker@hotmail.com,650-618-5166,35,Female,25013,9758 Main Dr,Columbus,OH,43201,USA,2025-08-18,Active,No,No,Organic Search,7,4940
CUST-001589,Jonathan,Mitchell,jonathan.mitchell@outlook.com,484-348-6947,52,Male,82425,7886 Elm Blvd,Boston,MA,02101,USA,2023-05-19,Active,No,Yes,Paid Social,8,377
CUST-001590,John,Chavez,johnc@yahoo.com,445-459-7302,54,Female,24776,5167 Elm Rd,Chicago,IL,60601,USA,2021-09-20,Active,No,Yes,Email Campaign,7,3223
CUST-001591,Jessica,Morgan,jessicamorgan@gmail.com,461-508-2478,41,Male,28302,3957 Cedar Ave,Baltimore,MD,21201,USA,2024-04-05,Active,Yes,Yes,Paid Social,5,43
CUST-001592,Christopher,Cruz,christopher_cruz@gmail.com,282-998-9055,26,Female,68542,7818 Washington Blvd,Wichita,KS,67201,USA,2022-10-29,Active,No,Yes,Organic Search,8,126
CUST-001593,Catherine,Diaz,catherine.diaz@hotmail.com,630-816-9973,50,Male,109988,5453 Lake Rd,Austin,TX,78701,USA,2022-07-10,Active,No,No,Email Campaign,7,141
CUST-001594,Patricia,Ross,patricia54@outlook.com,203-610-4278,66,Male,16392,5106 Elm Ln,Virginia Beach,VA,23451,USA,2025-05-29,Active,Yes,Yes,Paid Social,6,26
CUST-001595,David,Anderson,davidanderson@yahoo.com,620-527-8397,47,Female,46026,7937 Maple Blvd,Sacramento,CA,95801,USA,2022-06-09,Active,Yes,Yes,Organic Search,6,53
CUST-001596,Daniel,Mendoza,daniel_mendoza@aol.com,602-586-4677,18,Male,249008,439 Main Ln,Denver,CO,80201,USA,2025-04-29,Active,No,No,Affiliate,5,6
CUST-001597,Samuel,Ward,samuelward@outlook.com,250-610-8027,36,Male,50508,9936 Cedar Ave,Philadelphia,PA,19101,USA,2023-11-05,Active,No,Yes,Affiliate,6,130
CUST-001598,Barbara,Mitchell,barbaram@outlook.com,889-706-2941,46,Male,53122,3777 Pine Ave,San Diego,CA,92101,USA,2026-05-12,Active,No,Yes,In-Store,9,186
CUST-001599,Paul,Torres,ptorres@gmail.com,420-489-4102,46,Male,66254,6953 Maple Dr,Oklahoma City,OK,73101,USA,2025-09-16,Active,No,Yes,Affiliate,10,2842
CUST-001600,Charles,Brown,charles_brown@protonmail.com,796-900-8506,48,Female,139129,1504 Main Dr,San Francisco,CA,94101,USA,2022-12-22,Active,Yes,Yes,In-Store,8,365
CUST-001601,Sarah,Adams,sarah998@icloud.com,633-953-5198,34,Male,70053,1296 Oak Ln,Portland,OR,97201,USA,2022-08-03,Active,No,Yes,Email Campaign,6,398
CUST-001602,Linda,Miller,lindamiller@gmail.com,926-966-1745,27,Female,16336,187 Cedar Ln,Albuquerque,NM,87101,USA,2024-06-14,Active,No,Yes,Email Campaign,9,306
CUST-001603,Helen,Carter,hcarter@gmail.com,242-794-3938,41,Male,83957,4364 Maple Ln,Omaha,NE,68101,USA,2024-05-11,Active,No,Yes,Referral,8,1744
CUST-001604,Amy,Baker,abaker@outlook.com,345-466-2914,29,Male,37061,5232 Main Ave,Dallas,TX,75201,USA,2025-12-08,Active,No,Yes,Email Campaign,9,3619
CUST-001605,Amy,Scott,amy_scott@aol.com,729-520-8139,40,Male,130664,2803 Elm Rd,Louisville,KY,40201,USA,2024-11-07,Active,Yes,Yes,Affiliate,7,35
CUST-001606,Gary,Ross,garyross@gmail.com,255-435-4000,58,Female,62098,687 Lake Blvd,Kansas City,MO,64101,USA,2021-08-27,Active,Yes,Yes,Organic Search,8,369
CUST-001607,Christopher,Price,cprice@gmail.com,774-696-8499,39,Male,148355,8177 Oak Rd,San Diego,CA,92101,USA,2023-08-31,Active,No,Yes,Direct,5,197
CUST-001608,Charles,Thomas,charles.thomas@outlook.com,967-720-5469,35,Male,54255,9328 Pine Ln,Columbus,OH,43201,USA,2021-07-27,Active,Yes,Yes,Affiliate,7,51
CUST-001609,James,Ortiz,jameso@gmail.com,893-296-6384,43,Female,51226,525 Cedar Rd,Jacksonville,FL,32201,USA,2024-02-08,Active,Yes,Yes,Email Campaign,5,20
CUST-001610,Debra,Thomas,debra_thomas@gmail.com,671-924-8861,58,Female,221819,7539 Cedar Ln,Long Beach,CA,90801,USA,2025-11-04,Active,No,Yes,Paid Social,9,2320
CUST-001611,Gregory,Smith,gregory.smith@gmail.com,951-782-3118,47,Female,45122,3563 Main Rd,Virginia Beach,VA,23451,USA,2022-12-13,Active,No,Yes,Organic Search,8,12
CUST-001612,Andrew,Adams,andrew.adams@gmail.com,382-445-7535,46,Female,157990,1561 Main Ave,Tampa,FL,33601,USA,2026-01-16,Active,No,Yes,Affiliate,8,10
CUST-001613,Christopher,Roberts,croberts@gmail.com,642-953-6080,50,Male,95792,9987 Maple Blvd,Denver,CO,80201,USA,2022-10-23,Active,No,Yes,In-Store,8,5094
CUST-001614,Christine,Gonzalez,christine_gonzalez@gmail.com,687-474-7931,25,Female,86810,1578 Washington Blvd,Fresno,CA,93701,USA,2025-04-26,Active,Yes,Yes,TV/Print,6,41
CUST-001615,Brandon,White,brandon445@gmail.com,892-429-3540,47,Female,51701,8215 Oak Blvd,Louisville,KY,40201,USA,2025-12-01,Inactive,No,Yes,Referral,1,5
CUST-001616,Cynthia,Parker,cparker@gmail.com,454-735-8007,48,Female,43054,4941 Main Ln,Washington,DC,20001,USA,2025-08-09,Active,No,Yes,Paid Social,8,4590
CUST-001617,Elizabeth,Garcia,elizabeth.garcia@yahoo.com,937-782-5151,28,Female,32483,5923 Cedar Ln,Fresno,CA,93701,USA,2024-01-21,Active,Yes,No,Paid Social,8,514
CUST-001618,David,Foster,david.foster@aol.com,602-246-2364,46,Female,46832,6919 Cedar Blvd,San Diego,CA,92101,USA,2022-04-15,Active,No,Yes,TV/Print,6,123
CUST-001619,Emma,Castillo,emma466@outlook.com,416-389-2281,29,Male,51307,9996 Cedar Rd,Baltimore,MD,21201,USA,2022-12-10,Active,Yes,Yes,Organic Search,7,32
CUST-001620,Susan,Parker,susan.parker@yahoo.com,688-671-7637,36,Male,89898,9961 Lake Blvd,New York,NY,10001,USA,2024-03-23,Active,No,Yes,Organic Search,5,173
CUST-001621,Helen,Ward,helen370@gmail.com,328-338-1227,60,Female,34312,3226 Oak St,Oakland,CA,94601,USA,2022-07-27,Active,No,Yes,Referral,8,304
CUST-001622,Rachel,Harris,rachel.harris@gmail.com,841-751-4127,41,Female,52544,1510 Cedar Dr,Columbus,OH,43201,USA,2023-09-28,Active,No,No,In-Store,6,84
CUST-001623,Charles,Stewart,charles.stewart@gmail.com,696-682-1321,57,Non-binary,150230,7464 Pine Ave,San Diego,CA,92101,USA,2025-07-04,Active,No,Yes,Organic Search,6,8
CUST-001624,Donna,Reed,dreed@hotmail.com,642-625-9121,45,Female,60961,9580 Cedar St,Houston,TX,77001,USA,2024-07-26,Active,No,Yes,Paid Social,5,14
CUST-001625,Gary,Phillips,garyp@yahoo.com,437-931-1994,56,Female,45978,8755 Main Dr,Long Beach,CA,90801,USA,2022-05-17,Active,No,Yes,Affiliate,9,135
CUST-001626,Pamela,Green,pamela.green@hotmail.com,706-837-6681,40,Male,70655,7445 Washington St,Seattle,WA,98101,USA,2022-10-21,Active,No,Yes,Direct,8,20
CUST-001627,Christopher,Torres,christophertorres@gmail.com,801-901-6556,62,Male,31080,9964 Lake Ave,Albuquerque,NM,87101,USA,2024-07-05,Active,No,Yes,Referral,8,11
CUST-001628,Donna,Castillo,dcastillo@yahoo.com,836-412-5627,29,Male,83414,1512 Lake Ave,Las Vegas,NV,89101,USA,2021-10-07,Active,No,Yes,Direct,9,2397
CUST-001629,Daniel,Sanchez,daniels@company.com,510-440-4431,32,Female,44088,9223 Main St,Tucson,AZ,85701,USA,2025-11-15,Active,No,No,Email Campaign,8,138
CUST-001630,Amanda,King,amanda366@hotmail.com,545-640-2867,33,Male,61113,3814 Oak Ln,Austin,TX,78701,USA,2025-06-17,Active,No,Yes,Organic Search,9,14
CUST-001631,Mark,Morales,mark_morales@gmail.com,473-354-9444,42,Male,77849,1806 Main Dr,Cleveland,OH,44101,USA,2024-06-12,Active,No,No,Paid Social,3,58
CUST-001632,Ryan,Long,ryan.long@gmail.com,719-307-3736,52,Female,79380,2034 Pine Blvd,Cleveland,OH,44101,USA,2023-01-06,Active,No,Yes,Referral,5,35
CUST-001633,Christopher,Sanders,christopher300@hotmail.com,357-862-6959,35,Female,38257,5582 Maple St,Baltimore,MD,21201,USA,2022-03-02,Active,Yes,Yes,Email Campaign,8,43
CUST-001634,Betty,Cruz,bcruz@company.com,549-493-9274,60,Male,68525,2905 Oak Blvd,Wichita,KS,67201,USA,2022-02-16,Active,No,Yes,Affiliate,7,5194
CUST-001635,Melissa,Alvarez,malvarez@yahoo.com,742-631-4738,64,Male,160655,2360 Washington Dr,Detroit,MI,48201,USA,2022-11-28,Active,Yes,Yes,Organic Search,6,88
CUST-001636,Edward,Collins,edwardc@aol.com,349-988-1162,31,Female,48928,8576 Oak St,Cleveland,OH,44101,USA,2022-08-12,Active,Yes,Yes,Organic Search,7,14
CUST-001637,Carol,Green,carolgreen@protonmail.com,856-354-1947,62,Male,53775,8616 Cedar Dr,Louisville,KY,40201,USA,2026-02-04,Active,Yes,Yes,Email Campaign,8,323
CUST-001638,Stephanie,Mendoza,stephaniem@yahoo.com,486-740-3406,38,Male,73515,6718 Lake Rd,Washington,DC,20001,USA,2022-05-24,Active,No,Yes,Direct,7,232
CUST-001639,Anthony,Cooper,anthonyc@gmail.com,614-994-4232,46,Male,155890,5040 Oak St,Virginia Beach,VA,23451,USA,2023-12-17,Active,Yes,Yes,Affiliate,7,419
CUST-001640,Jonathan,Nelson,jonathan400@yahoo.com,490-418-2520,50,Female,57691,8483 Cedar Ln,Arlington,TX,76001,USA,2022-04-16,Active,No,Yes,Organic Search,8,6621
CUST-001641,Carol,Long,carollong@outlook.com,992-511-7926,18,Female,15000,8378 Oak Rd,Los Angeles,CA,90001,USA,2026-04-13,Active,No,No,Email Campaign,9,502
CUST-001642,Linda,Mitchell,linda266@outlook.com,327-659-5881,38,Male,350000,9478 Main Dr,Fresno,CA,93701,USA,2024-06-14,Active,No,Yes,TV/Print,5,79
CUST-001643,Carol,Walker,carol825@gmail.com,558-506-5661,42,Female,106302,9484 Maple Rd,Long Beach,CA,90801,USA,2023-04-08,Active,No,Yes,Paid Social,9,506
CUST-001644,Timothy,Gutierrez,timothygutierrez@gmail.com,665-300-3401,29,Female,258919,7074 Washington St,San Antonio,TX,78201,USA,2024-08-07,Active,Yes,Yes,Paid Social,8,1904
CUST-001645,Barbara,Davis,barbaradavis@icloud.com,738-612-9502,33,Female,198632,6568 Cedar Ln,Albuquerque,NM,87101,USA,2025-03-27,Active,No,Yes,Paid Social,6,44
CUST-001646,Amy,Brooks,abrooks@outlook.com,717-330-8942,48,Male,38829,7599 Maple Rd,Minneapolis,MN,55401,USA,2023-09-11,Active,No,No,Referral,8,14
CUST-001647,Angela,Ortiz,angela121@outlook.com,772-578-2945,25,Prefer not to say,45560,9956 Washington St,Columbus,OH,43201,USA,2023-11-20,Active,No,Yes,Referral,8,11
CUST-001648,Jessica,Mitchell,jessica_mitchell@gmail.com,583-510-5816,30,Male,41355,8061 Main Ave,Chicago,IL,60601,USA,2023-07-05,Active,Yes,Yes,Affiliate,6,19
CUST-001649,Charles,Ramos,charles.ramos@protonmail.com,700-202-3004,24,Male,34600,9070 Elm St,Washington,DC,20001,USA,2021-06-15,Active,No,No,Organic Search,7,51
CUST-001650,Jennifer,Turner,jennifert@gmail.com,686-937-3175,49,Male,156927,2369 Lake Dr,Washington,DC,20001,USA,2023-04-08,Active,No,Yes,Paid Social,10,1933
CUST-001651,Christine,Edwards,christine153@hotmail.com,547-753-1750,36,Female,154197,7359 Cedar Rd,Boston,MA,02101,USA,2025-12-09,Active,No,No,Email Campaign,8,23
CUST-001652,Barbara,Perez,barbara.perez@aol.com,859-772-2395,33,Female,104351,3252 Main Ln,Atlanta,GA,30301,USA,2022-11-27,Active,No,Yes,In-Store,7,24
CUST-001653,Eric,Harris,eharris@gmail.com,384-219-5504,43,Female,36077,3471 Pine Rd,Fresno,CA,93701,USA,2026-05-02,Active,No,Yes,In-Store,5,15
CUST-001654,Justin,Cruz,justinc@gmail.com,223-548-8160,52,Female,78204,3057 Washington St,Colorado Springs,CO,80901,USA,2024-08-22,Active,No,Yes,Email Campaign,8,267
CUST-001655,Shirley,Green,shirley_green@yahoo.com,347-387-5187,30,Female,73046,1568 Maple Blvd,Philadelphia,PA,19101,USA,2025-10-18,Active,No,No,Email Campaign,7,1805
CUST-001656,Edward,Gray,edward.gray@gmail.com,505-599-2617,27,Female,97153,5343 Maple Dr,Raleigh,NC,27601,USA,2024-08-12,Active,No,Yes,In-Store,6,363
CUST-001657,Dorothy,King,dorothy.king@yahoo.com,442-704-9333,44,Male,49480,8364 Washington St,Houston,TX,77001,USA,2025-04-21,Active,No,No,In-Store,6,75
CUST-001658,Paul,Davis,pdavis@yahoo.com,848-439-1305,64,Male,61632,4509 Oak Ave,Kansas City,MO,64101,USA,2024-02-27,Active,No,Yes,Organic Search,5,16
CUST-001659,Ruth,Bailey,ruthbailey@yahoo.com,712-408-3332,50,Male,58563,6216 Maple Ave,Washington,DC,20001,USA,2023-04-03,Active,No,Yes,Referral,8,40
CUST-001660,Jonathan,Diaz,jonathand@yahoo.com,496-868-3742,32,Female,112774,108 Main Dr,Baltimore,MD,21201,USA,2026-03-16,Active,Yes,Yes,Affiliate,5,374
CUST-001661,Paul,Kim,paul257@gmail.com,488-246-3644,45,Male,135120,8850 Oak Blvd,Oklahoma City,OK,73101,USA,2024-06-20,Inactive,No,Yes,Referral,2,27
CUST-001662,Barbara,Gomez,barbara.gomez@hotmail.com,825-716-6215,42,Female,40746,5713 Cedar Rd,Dallas,TX,75201,USA,2022-05-17,Active,No,Yes,In-Store,7,30
CUST-001663,Laura,Wright,laura252@yahoo.com,536-216-3190,57,Female,60075,133 Lake St,Boston,MA,02101,USA,2024-07-10,Active,No,Yes,Affiliate,6,305
CUST-001664,Mary,Gray,mgray@hotmail.com,283-864-2270,18,Female,40655,8925 Main Rd,Kansas City,MO,64101,USA,2022-07-14,Active,No,Yes,Direct,10,2684
CUST-001665,Jeffrey,Gray,jeffrey_gray@yahoo.com,986-913-1138,31,Male,60736,2144 Lake Blvd,Oklahoma City,OK,73101,USA,2021-10-19,Active,No,Yes,Organic Search,9,270
CUST-001666,Matthew,Cruz,matthewcruz@yahoo.com,566-396-2474,48,Female,22705,5067 Pine Ave,Tampa,FL,33601,USA,2026-04-30,Active,No,Yes,In-Store,7,283
CUST-001667,Amy,Campbell,amy_campbell@yahoo.com,853-605-2817,29,Male,44954,4644 Lake Ave,Tucson,AZ,85701,USA,2022-06-29,Active,No,Yes,Referral,9,255
CUST-001668,Stephen,Harris,stephen676@gmail.com,802-331-2065,61,Male,56859,2187 Cedar Ln,Atlanta,GA,30301,USA,2022-09-02,Active,No,Yes,Direct,9,178
CUST-001669,Sandra,Gutierrez,sandra_gutierrez@gmail.com,894-745-5143,37,Female,93797,9276 Lake St,Fort Worth,TX,76101,USA,2021-09-07,Active,No,Yes,Paid Social,5,121
CUST-001670,Jason,Chavez,jason690@icloud.com,480-324-9491,39,Female,65492,7744 Lake Blvd,Houston,TX,77001,USA,2021-08-26,Active,Yes,Yes,TV/Print,7,182
CUST-001671,Eric,Ross,eric45@protonmail.com,659-523-1084,51,Female,64905,6520 Pine Blvd,Charlotte,NC,28201,USA,2026-03-05,Active,No,Yes,In-Store,5,79
CUST-001672,David,Kelly,david.kelly@gmail.com,401-368-6394,36,Male,79792,5192 Oak Rd,Tampa,FL,33601,USA,2025-03-04,Active,Yes,No,Direct,10,5257
CUST-001673,Benjamin,Gonzalez,bgonzalez@hotmail.com,542-456-5049,18,Male,77326,1866 Lake Ave,Louisville,KY,40201,USA,2021-11-28,Active,Yes,Yes,Direct,5,19
CUST-001674,Carol,Miller,carol_miller@yahoo.com,834-649-2567,39,Female,43082,7414 Oak St,Sacramento,CA,95801,USA,2021-12-26,Active,No,No,Email Campaign,6,214
CUST-001675,Linda,Jones,linda_jones@yahoo.com,256-508-8075,34,Female,97500,1177 Oak Rd,Minneapolis,MN,55401,USA,2026-01-27,Inactive,No,Yes,TV/Print,2,30
CUST-001676,Linda,Bailey,linda_bailey@outlook.com,438-813-1173,33,Male,75671,7528 Washington Dr,Oklahoma City,OK,73101,USA,2024-03-09,Active,Yes,Yes,Direct,7,1289
CUST-001677,Jason,Richardson,jason.richardson@outlook.com,801-397-2769,43,Male,67176,1782 Main Ln,El Paso,TX,79901,USA,2022-10-15,Active,Yes,Yes,Paid Social,5,202
CUST-001678,Catherine,Rodriguez,catherinerodriguez@gmail.com,692-942-8284,18,Prefer not to say,60824,3146 Pine Ave,Atlanta,GA,30301,USA,2025-09-24,Inactive,Yes,Yes,Organic Search,5,6
CUST-001679,Jennifer,Davis,jennifer_davis@outlook.com,994-349-3415,75,Female,165391,7792 Cedar Ln,Long Beach,CA,90801,USA,2023-12-30,Active,Yes,Yes,Email Campaign,5,94
CUST-001680,Carol,Nguyen,carol.nguyen@gmail.com,772-255-7915,32,Male,130704,5733 Pine Ave,Sacramento,CA,95801,USA,2023-02-24,Active,No,Yes,Direct,4,145
CUST-001681,Samantha,Sanchez,samantha.sanchez@icloud.com,814-909-6425,30,Male,97267,9576 Elm Ln,El Paso,TX,79901,USA,2025-05-18,Active,No,Yes,Organic Search,8,661
CUST-001682,Joshua,Turner,joshuaturner@outlook.com,854-428-4772,52,Female,65882,7743 Pine Ave,San Antonio,TX,78201,USA,2023-11-22,Active,Yes,No,Paid Social,5,278
CUST-001683,Kathleen,Patel,kathleen_patel@gmail.com,571-210-2208,34,Female,67886,5963 Main Ln,Tampa,FL,33601,USA,2024-05-01,Active,Yes,Yes,Paid Social,6,6
CUST-001684,Joseph,Jackson,jjackson@hotmail.com,244-230-4262,35,Male,91741,3341 Cedar Ave,Fort Worth,TX,76101,USA,2022-11-25,Inactive,No,Yes,Direct,5,17
CUST-001685,Mark,King,markking@outlook.com,380-468-2657,35,Male,36603,443 Maple Dr,El Paso,TX,79901,USA,2021-09-08,Active,No,Yes,In-Store,6,34
CUST-001686,Katherine,Anderson,katherineanderson@hotmail.com,876-375-9633,60,Female,23941,7206 Oak St,Washington,DC,20001,USA,2023-11-18,Active,No,Yes,Paid Social,6,18
CUST-001687,Charles,Taylor,charlestaylor@hotmail.com,813-639-5006,60,Female,158839,856 Pine Ln,Fort Worth,TX,76101,USA,2023-06-15,Active,No,No,Organic Search,8,112
CUST-001688,Donna,Martin,donnamartin@yahoo.com,798-700-4428,54,Female,118892,1433 Lake Rd,Houston,TX,77001,USA,2022-11-28,Active,Yes,No,Direct,7,16
CUST-001689,Brandon,Rodriguez,brandonr@gmail.com,675-383-6272,23,Male,67107,6225 Lake Rd,Oklahoma City,OK,73101,USA,2022-03-24,Active,Yes,Yes,Email Campaign,9,188
CUST-001690,Amy,Stewart,amys@outlook.com,424-407-8406,55,Male,97033,3940 Washington Ave,Portland,OR,97201,USA,2022-11-11,Active,Yes,No,Organic Search,9,384
CUST-001691,Michelle,Diaz,mdiaz@protonmail.com,337-969-2376,42,Prefer not to say,152969,4934 Lake Ln,Atlanta,GA,30301,USA,2025-07-23,Active,Yes,Yes,Referral,7,307
CUST-001692,Amanda,Robinson,amanda.robinson@yahoo.com,642-618-7021,72,Female,150181,8251 Elm Blvd,Milwaukee,WI,53201,USA,2023-07-26,Active,Yes,Yes,Affiliate,7,59
CUST-001693,Timothy,Brown,tbrown@gmail.com,501-713-9401,45,Female,155108,9056 Oak Blvd,Charlotte,NC,28201,USA,2024-12-13,Active,No,Yes,Email Campaign,5,244
CUST-001694,Sandra,Gonzalez,sandra.gonzalez@aol.com,537-456-5959,48,Male,70132,4596 Pine Rd,Detroit,MI,48201,USA,2026-03-23,Active,Yes,Yes,In-Store,8,4495
CUST-001695,Nicole,Moore,nicole876@gmail.com,488-554-7616,32,Female,63485,6747 Main Dr,Tampa,FL,33601,USA,2023-05-24,Active,Yes,No,Paid Social,7,6
CUST-001696,Katherine,Rogers,katherinerogers@yahoo.com,685-439-9451,34,Male,160368,9717 Lake Rd,Portland,OR,97201,USA,2025-02-28,Active,No,Yes,Email Campaign,6,462
CUST-001697,Cynthia,Baker,cynthia.baker@hotmail.com,627-414-8187,47,Female,19297,7472 Main Blvd,Boston,MA,02101,USA,2021-09-11,Active,Yes,Yes,TV/Print,6,32
CUST-001698,Sarah,Kelly,sarahkelly@outlook.com,563-547-4694,68,Male,130938,6967 Washington Rd,Washington,DC,20001,USA,2022-04-20,Active,No,Yes,Email Campaign,5,163
CUST-001699,Dennis,Phillips,dennis782@yahoo.com,232-342-3518,40,Male,102750,5510 Washington Dr,Mesa,AZ,85201,USA,2024-10-04,Active,Yes,Yes,Referral,7,49
CUST-001700,Anthony,Gomez,anthonyg@yahoo.com,662-854-5991,19,Female,75595,1627 Maple St,Oklahoma City,OK,73101,USA,2025-05-20,Active,Yes,Yes,Email Campaign,8,8
CUST-001701,Alexander,Peterson,alexander.peterson@gmail.com,271-595-5650,52,Female,34045,3473 Pine Blvd,Minneapolis,MN,55401,USA,2023-01-21,Active,No,Yes,Organic Search,10,6115
CUST-001702,Gregory,Ortiz,gortiz@gmail.com,620-600-3572,42,Female,86759,1914 Maple Ln,Houston,TX,77001,USA,2024-05-16,Active,Yes,Yes,Organic Search,9,584
CUST-001703,Rebecca,Morris,rebecca.morris@outlook.com,517-642-8778,18,Female,249024,2701 Cedar Ln,Oklahoma City,OK,73101,USA,2021-08-02,Active,No,Yes,Email Campaign,8,6108
CUST-001704,Betty,Cook,betty734@gmail.com,656-265-7541,18,Female,26756,4144 Elm Ln,Milwaukee,WI,53201,USA,2024-11-22,Active,No,Yes,Email Campaign,8,3830
CUST-001705,Gary,Collins,garyc@hotmail.com,555-917-5873,24,Female,155220,6507 Maple Dr,Chicago,IL,60601,USA,2022-04-22,Inactive,No,Yes,Organic Search,1,15
CUST-001706,Ashley,Thompson,ashleyt@hotmail.com,387-915-2565,45,Female,125605,6547 Main Ave,Arlington,TX,76001,USA,2024-01-07,Active,Yes,Yes,Email Campaign,8,107
CUST-001707,Christopher,Scott,christopher904@outlook.com,422-705-7738,64,Male,92032,9157 Oak Blvd,Mesa,AZ,85201,USA,2024-10-20,Active,Yes,Yes,Direct,3,118
CUST-001708,Elizabeth,Long,elizabethl@outlook.com,458-412-9291,18,Male,72169,831 Lake St,Wichita,KS,67201,USA,2022-01-25,Active,No,Yes,Affiliate,7,89
CUST-001709,Elizabeth,Brooks,elizabeth712@gmail.com,399-606-1618,37,Male,114042,275 Cedar St,Tampa,FL,33601,USA,2023-11-07,Active,No,No,Organic Search,8,17
CUST-001710,Patrick,Moore,patrick335@yahoo.com,761-872-4969,37,Male,137056,7271 Maple Dr,Tampa,FL,33601,USA,2023-11-02,Active,No,Yes,TV/Print,8,8
CUST-001711,Emily,Lee,emily.lee@hotmail.com,959-600-3759,46,Male,73271,1371 Main Rd,Colorado Springs,CO,80901,USA,2025-11-16,Active,Yes,Yes,Paid Social,6,37
CUST-001712,Paul,Martin,paul_martin@gmail.com,421-652-1782,50,Female,28761,8666 Oak Dr,Jacksonville,FL,32201,USA,2025-03-23,Active,No,No,Email Campaign,5,44
CUST-001713,Frank,Flores,frank.flores@hotmail.com,455-583-4908,66,Male,250870,3376 Oak St,Colorado Springs,CO,80901,USA,2026-05-31,Active,Yes,Yes,Paid Social,5,318
CUST-001714,Rebecca,Brown,rebecca_brown@gmail.com,880-371-3736,55,Non-binary,295021,821 Washington Ln,Fort Worth,TX,76101,USA,2022-08-17,Active,No,Yes,Email Campaign,5,138
CUST-001715,Susan,Adams,susana@hotmail.com,604-638-2979,50,Male,61930,3907 Pine St,Miami,FL,33101,USA,2025-05-17,Inactive,No,Yes,Organic Search,5,6
CUST-001716,Amanda,Adams,amanda.adams@gmail.com,669-425-2081,54,Female,37307,4662 Elm St,Portland,OR,97201,USA,2022-10-09,Active,No,Yes,Email Campaign,5,121
CUST-001717,William,Ramirez,william_ramirez@gmail.com,929-749-3809,56,Female,98815,4227 Oak Ln,Wichita,KS,67201,USA,2023-01-30,Inactive,No,Yes,TV/Print,4,16
CUST-001718,Dorothy,Watson,dwatson@yahoo.com,979-904-6209,43,Male,39539,7999 Oak Blvd,Oakland,CA,94601,USA,2022-02-11,Active,No,Yes,Referral,8,8301
CUST-001719,John,Cox,johnc@gmail.com,715-801-1217,41,Female,31490,3911 Main Ln,Baltimore,MD,21201,USA,2024-04-17,Active,No,Yes,Referral,9,5
CUST-001720,Ruth,Thomas,ruththomas@outlook.com,340-583-9171,31,Male,27064,4959 Pine Ave,Tampa,FL,33601,USA,2024-01-14,Inactive,No,Yes,Paid Social,2,13
CUST-001721,Timothy,Clark,timothy.clark@gmail.com,956-536-3199,51,Male,48524,4656 Elm Rd,San Francisco,CA,94101,USA,2022-05-16,Active,Yes,Yes,Organic Search,9,382
CUST-001722,Ruth,Garcia,rgarcia@gmail.com,950-539-6615,50,Female,109111,4069 Pine Ln,Virginia Beach,VA,23451,USA,2021-11-18,Active,No,Yes,Organic Search,9,3998
CUST-001723,Michael,Bennett,michael255@hotmail.com,733-529-4007,47,Female,96004,7347 Main St,Minneapolis,MN,55401,USA,2022-05-28,Active,Yes,No,Direct,6,12
CUST-001724,Gary,Rodriguez,garyrodriguez@company.com,293-377-9992,35,Male,52320,3448 Pine Ln,Houston,TX,77001,USA,2022-11-18,Active,No,Yes,Organic Search,6,63
CUST-001725,David,Diaz,ddiaz@company.com,820-454-5966,56,Female,57269,4775 Lake Rd,Washington,DC,20001,USA,2025-07-08,Inactive,No,Yes,Organic Search,4,30
CUST-001726,Betty,Wright,bwright@gmail.com,651-632-9278,52,Male,88907,7201 Maple Dr,Philadelphia,PA,19101,USA,2024-06-03,Active,No,Yes,Direct,10,2654
CUST-001727,John,Ross,jross@protonmail.com,766-944-3878,41,Male,25517,4315 Washington Dr,Philadelphia,PA,19101,USA,2022-03-08,Active,No,Yes,Organic Search,7,22
CUST-001728,Michelle,Collins,mcollins@yahoo.com,932-680-4206,45,Female,21061,2635 Pine St,Kansas City,MO,64101,USA,2023-01-15,Active,Yes,No,Referral,8,411
CUST-001729,Mary,Cook,mary748@yahoo.com,960-582-7292,28,Female,52458,8120 Cedar Rd,Detroit,MI,48201,USA,2023-09-07,Active,Yes,Yes,Referral,8,268
CUST-001730,Emma,Martinez,emma.martinez@outlook.com,461-989-6711,23,Female,24057,8449 Lake Rd,San Diego,CA,92101,USA,2024-04-12,Active,Yes,Yes,Affiliate,9,116
CUST-001731,Frank,Mitchell,frank.mitchell@gmail.com,689-235-6921,48,Male,83776,562 Maple Blvd,Virginia Beach,VA,23451,USA,2024-04-11,Active,No,No,TV/Print,6,44
CUST-001732,Nicole,Collins,nicole967@hotmail.com,365-212-2912,45,Male,50359,1612 Washington Dr,San Jose,CA,95101,USA,2025-01-05,Active,No,Yes,Organic Search,6,11
CUST-001733,Patrick,Ramos,patrick.ramos@hotmail.com,458-908-5951,18,Male,56545,8302 Washington Ln,Sacramento,CA,95801,USA,2025-05-19,Active,No,Yes,Paid Social,8,33
CUST-001734,Michelle,Sanders,michelle422@gmail.com,346-475-4432,45,Female,66614,6620 Cedar St,Philadelphia,PA,19101,USA,2025-10-29,Active,No,Yes,Paid Social,9,318
