Customer_ID,First_Name,Last_Name,Email,Phone,Age,Gender,Annual_Income,Address_Line_1,City,State,ZIP_Code,Country,Registration_Date,Account_Status,Subscription_Member,Marketing_Consent,Acquisition_Channel,Satisfaction_Score_1_10,Loyalty_Points_Balance,Days_Since_Registration,total_orders,completed_orders,total_revenue,avg_order_value,max_order_value,min_order_value,first_order_date,last_order_date,total_items,total_discount_amt,avg_discount_pct,refunded_orders,cancelled_orders,preferred_channel,preferred_category,recency_days,customer_lifespan_days,refund_rate,cancel_rate,revenue_per_item,total_interactions,support_tickets,email_opens,email_clicks,web_visits,app_opens,avg_duration_mins,avg_int_satisfaction,last_interaction_date,preferred_int_channel,days_since_last_interaction,email_ctr
CUST-001058,Emma,Ross,emmar@outlook.com,383-509-1231,50,Male,36834,8851 Maple Blvd,Denver,CO,80201,USA,2025-11-16,Active,False,True,Referral,8.0,1971,206,28,20,10149.26,362.47357142857146,539.41,177.89,2025-11-03,2026-04-18,338,203.76,1.9642857142857142,3,2,Online,Books,53,166,0.10714285714285714,0.07142857142857142,30.027396449704142,234,29,66,28,40,20,8.478632478632479,2.8095238095238093,2026-06-10,In-Store,0,0.4242
CUST-001059,Jennifer,Miller,jennifer_miller@company.com,787-491-8690,56,Female,62854,7943 Lake Blvd,Minneapolis,MN,55401,USA,2025-09-24,Active,False,True,Affiliate,8.0,382,259,38,28,3993.52,105.09263157894736,176.29,48.38,2021-09-07,2026-04-26,116,89.26,2.3684210526315788,4,5,Online,Home & Garden,45,1692,0.10526315789473684,0.13157894736842105,34.42689655172414,72,7,23,10,15,4,7.208333333333333,2.5,2026-03-05,Web,97,0.4348
CUST-001060,Lisa,Miller,lmiller@yahoo.com,790-844-1878,58,Female,35011,2585 Maple Ln,San Diego,CA,92101,USA,2021-10-30,Active,False,False,Paid Social,5.0,99,1684,15,14,1722.69,114.846,165.48,61.31,2026-05-15,2026-05-27,43,23.490000000000002,1.3333333333333333,1,0,Mobile App,Books,14,12,0.06666666666666667,0.0,40.062558139534886,22,1,1,3,7,3,9.681818181818182,,2026-06-10,Web,0,3.0
CUST-001061,Joshua,Hernandez,joshua.hernandez@hotmail.com,431-994-9561,43,Male,39450,6332 Lake Dr,Kansas City,MO,64101,USA,2022-02-25,Active,True,True,Paid Social,8.0,160,1566,48,37,5358.17,111.62854166666666,178.57,54.27,2022-05-05,2026-05-11,147,103.25999999999999,2.0833333333333335,1,5,Online,Health & Beauty,30,1467,0.020833333333333332,0.10416666666666667,36.45013605442177,25,4,3,5,5,2,9.24,1.3333333333333333,2026-03-25,Social Media,77,1.6667
CUST-001062,Joshua,Ramos,joshua_ramos@outlook.com,301-981-4404,28,Male,20089,3557 Cedar Rd,Atlanta,GA,30301,USA,2022-12-16,Active,True,True,Referral,3.0,34,1272,28,20,2581.44,92.19428571428571,138.12,48.23,2021-11-19,2026-03-08,67,18.8,0.8928571428571429,0,5,Online,Electronics,94,1570,0.0,0.17857142857142858,38.5289552238806,17,1,3,2,5,4,8.352941176470589,,2026-06-05,Web,5,0.6667
CUST-001063,David,Lee,davidlee@outlook.com,905-808-8699,32,Male,282507,4871 Main Ave,Kansas City,MO,64101,USA,2026-01-07,Active,False,True,Email Campaign,6.0,360,154,42,31,4588.13,109.24119047619048,171.85,59.95,2023-09-24,2026-05-15,122,75.91,1.6666666666666667,2,4,Online,Home & Garden,26,964,0.047619047619047616,0.09523809523809523,37.607622950819675,60,7,13,8,8,7,6.9,2.25,2026-05-22,Email,19,0.6154
CUST-001064,Andrew,Price,andrew290@gmail.com,803-877-4241,25,Male,29153,7065 Oak Ln,Milwaukee,WI,53201,USA,2026-01-15,Active,False,True,Referral,6.0,448,146,17,12,2034.78,119.69294117647058,174.04,60.54,2023-07-23,2026-04-15,59,14.02,1.1764705882352942,1,0,Online,Food & Beverage,56,997,0.058823529411764705,0.0,34.48779661016949,43,3,15,5,5,3,6.395348837209302,5.0,2026-04-18,In-Store,53,0.3333
CUST-001065,Mark,Chavez,mark_chavez@hotmail.com,809-966-5728,50,Female,122033,7295 Oak Dr,San Jose,CA,95101,USA,2026-01-14,Active,True,True,Organic Search,5.0,14,147,8,5,375.33,46.91625,56.13,36.06,2024-03-09,2026-05-23,9,6.5,1.875,1,1,Online,Clothing,18,805,0.125,0.125,41.70333333333333,15,2,6,2,2,2,10.266666666666667,3.0,2026-05-29,Email,12,0.3333
CUST-001066,Frank,Hill,fhill@outlook.com,240-642-6280,38,Female,92526,9991 Cedar St,Seattle,WA,98101,USA,2023-08-20,Active,True,False,Paid Social,10.0,3462,1025,113,86,40442.83,357.9011504424779,556.29,139.15,2023-05-12,2026-04-17,1270,369.33,1.1061946902654867,7,10,Online,Health & Beauty,54,1071,0.061946902654867256,0.08849557522123894,31.844748031496064,254,35,62,36,40,22,8.374015748031496,3.0,2026-06-10,Email,0,0.5806
CUST-001067,Barbara,Robinson,barbara985@gmail.com,475-790-1659,18,Male,68940,2970 Lake Ln,Atlanta,GA,30301,USA,2023-02-23,Active,False,True,Paid Social,3.0,86,1203,5,2,408.89,81.77799999999999,115.12,56.59,2023-03-22,2026-03-03,7,7.52,2.0,1,1,Online,Health & Beauty,99,1077,0.2,0.2,58.41285714285714,9,1,2,0,3,2,7.888888888888889,1.0,2026-05-09,In-Store,32,0.0
CUST-001068,Katherine,Cruz,katherine_cruz@outlook.com,293-681-6700,28,Male,128600,6790 Elm Blvd,Jacksonville,FL,32201,USA,2023-02-27,Active,True,True,Referral,10.0,7274,1199,96,73,32652.7,340.1322916666667,552.05,153.44,2025-11-27,2026-05-09,1015,485.53,1.8229166666666667,7,8,Online,Health & Beauty,32,163,0.07291666666666667,0.08333333333333333,32.17014778325123,288,37,90,38,42,20,7.611111111111111,2.857142857142857,2026-06-10,Email,0,0.4222
CUST-001069,Christine,Wilson,christinewilson@gmail.com,978-763-1601,67,Male,83564,7551 Oak Blvd,El Paso,TX,79901,USA,2024-02-17,Inactive,False,True,In-Store,4.0,23,844,9,7,484.58,53.84222222222222,79.71,40.74,2026-02-18,2026-02-26,12,0.0,0.0,1,1,Online,Home & Garden,104,8,0.1111111111111111,0.1111111111111111,40.38166666666667,13,0,1,0,3,4,7.0,,2026-06-05,Email,5,0.0
CUST-001070,Steven,Adams,sadams@yahoo.com,673-623-1888,45,Male,165791,3173 Elm Ln,Fresno,CA,93701,USA,2021-10-24,Active,False,False,Referral,5.0,9,1690,1,1,116.86,116.86,116.86,116.86,2026-05-24,2026-05-24,4,0.0,0.0,0,0,In-Store,Clothing,17,0,0.0,0.0,29.215,11,0,0,1,4,1,8.818181818181818,,2026-03-29,Email,73,0.0
CUST-001071,Dennis,Murphy,dmurphy@hotmail.com,494-648-8941,38,Male,93033,2089 Main Rd,New Orleans,LA,70101,USA,2026-02-24,Active,False,True,Affiliate,6.0,203,106,29,21,2915.83,100.54586206896552,163.34,55.63,2025-08-07,2026-05-20,86,46.47,1.5517241379310345,2,3,Online,Home & Garden,21,286,0.06896551724137931,0.10344827586206896,33.905,120,13,27,22,12,10,6.65,3.25,2026-06-09,Social Media,1,0.8148
CUST-001072,Nicole,Walker,nicolewalker@icloud.com,430-316-8560,24,Female,48255,2024 Maple Dr,Washington,DC,20001,USA,2023-05-08,Active,True,False,Paid Social,7.0,6026,1129,69,55,22728.69,329.40130434782606,549.81,174.23,2022-02-21,2026-05-04,732,537.8,2.463768115942029,4,8,Mobile App,Sports,37,1533,0.057971014492753624,0.11594202898550725,31.05012295081967,286,33,66,37,54,20,8.318181818181818,3.4545454545454546,2026-06-08,Phone,2,0.5606
CUST-001073,Catherine,Nguyen,catherine522@outlook.com,667-764-3369,45,Male,45742,6384 Pine Ln,Seattle,WA,98101,USA,2024-02-10,Active,True,True,Affiliate,6.0,68,851,18,17,1690.76,93.93111111111111,135.81,47.8,2022-03-09,2026-02-18,49,24.74,1.9444444444444444,1,0,Mobile App,Home & Garden,112,1442,0.05555555555555555,0.0,34.50530612244898,32,3,9,6,3,1,4.5,3.0,2026-06-06,Phone,4,0.6667
CUST-001074,Angela,Myers,angelamyers@gmail.com,473-202-5634,59,Female,193694,4991 Lake Ave,Phoenix,AZ,85001,USA,2024-11-21,Active,True,True,Email Campaign,8.0,27,566,4,4,298.76,74.69,78.56,70.49,2026-06-05,2026-06-06,7,3.62,1.25,0,0,Online,Books,4,1,0.0,0.0,42.68,11,0,1,4,1,2,3.0,,2026-06-10,Web,0,4.0
CUST-001075,Laura,Morgan,laura_morgan@yahoo.com,393-914-4912,30,Male,195530,9468 Washington Ave,El Paso,TX,79901,USA,2023-05-06,Active,False,True,In-Store,9.0,16,1131,4,3,272.13,68.0325,82.75,39.73,2026-02-07,2026-05-28,5,0.0,0.0,1,0,Online,Electronics,13,110,0.25,0.0,54.426,15,2,5,1,0,3,8.4,3.0,2026-05-28,Web,13,0.2
CUST-001076,Maria,Evans,maria_evans@gmail.com,867-355-9115,46,Female,53077,706 Maple Ln,Tampa,FL,33601,USA,2023-10-15,Active,True,True,Organic Search,8.0,6,969,3,2,226.74,75.58,98.77,55.43,2026-02-19,2026-05-18,8,0.0,0.0,0,1,Mobile App,Health & Beauty,23,88,0.0,0.3333333333333333,28.3425,19,3,1,1,5,3,9.263157894736842,3.5,2026-06-08,Web,2,1.0
CUST-001077,Emma,Nelson,emma.nelson@aol.com,619-870-3529,33,Male,39781,1325 Lake Blvd,Baltimore,MD,21201,USA,2025-11-17,Active,False,True,Email Campaign,10.0,7651,205,36,25,12415.78,344.8827777777778,531.8,177.88,2023-12-26,2026-04-21,380,284.95,2.0833333333333335,3,4,Online,Food & Beverage,50,847,0.08333333333333333,0.1111111111111111,32.67310526315789,101,22,21,13,11,9,9.643564356435643,2.6666666666666665,2026-06-07,Social Media,3,0.619
CUST-001078,Carol,Richardson,crichardson@gmail.com,589-524-8994,33,Female,111393,8964 Main Ln,Virginia Beach,VA,23451,USA,2025-12-27,Active,False,True,Email Campaign,7.0,210,165,20,13,2456.0099999999998,122.80049999999999,160.28,59.34,2022-04-03,2026-03-31,74,34.239999999999995,1.5,1,4,Online,Automotive,71,1458,0.05,0.2,33.18932432432432,70,3,16,12,9,6,4.8,4.5,2026-05-03,Web,38,0.75
CUST-001079,William,Walker,william647@gmail.com,978-848-2646,59,Prefer not to say,35391,7369 Maple Rd,Denver,CO,80201,USA,2025-03-01,Active,False,True,Direct,7.0,1598,466,32,25,10664.24,333.2575,544.65,171.34,2023-01-05,2026-05-04,305,183.82000000000002,1.875,5,2,Online,Clothing,37,1215,0.15625,0.0625,34.96472131147541,178,20,49,28,25,10,7.52808988764045,3.111111111111111,2026-06-09,Email,1,0.5714
CUST-001080,Joshua,Brown,joshua_brown@yahoo.com,349-450-9702,43,Female,48604,6851 Maple Ave,Cleveland,OH,44101,USA,2026-02-15,Active,False,True,Email Campaign,5.0,88,115,30,22,3016.94,100.56466666666667,139.04,58.08,2022-07-28,2026-01-15,92,57.919999999999995,1.8333333333333333,4,2,Online,Home & Garden,146,1267,0.13333333333333333,0.06666666666666667,32.792826086956524,12,1,5,1,1,1,6.666666666666667,,2026-04-28,Web,43,0.2
CUST-001081,Daniel,Hernandez,dhernandez@gmail.com,346-437-8555,64,Male,60835,4261 Lake Blvd,Raleigh,NC,27601,USA,2022-08-10,Active,False,False,TV/Print,6.0,18,1400,14,11,686.6800000000001,49.048571428571435,69.37,32.47,2025-10-19,2026-04-10,19,6.55,1.0714285714285714,1,1,Online,Food & Beverage,61,173,0.07142857142857142,0.07142857142857142,36.14105263157895,13,1,4,2,2,0,3.3076923076923075,,2026-05-29,Phone,12,0.5
CUST-001082,Christine,Johnson,cjohnson@gmail.com,553-801-5901,26,Prefer not to say,60485,7051 Cedar Dr,Denver,CO,80201,USA,2022-08-22,Active,False,True,Affiliate,9.0,96,1388,27,23,3020.34,111.86444444444444,167.22,53.85,2023-01-12,2026-03-18,81,14.28,0.5555555555555556,0,1,Online,Electronics,84,1161,0.0,0.037037037037037035,37.28814814814815,109,7,19,27,12,11,5.669724770642202,2.1666666666666665,2026-06-04,Web,6,1.4211
CUST-001083,Joshua,Sanchez,jsanchez@yahoo.com,502-916-5837,31,Female,83717,459 Washington Blvd,San Antonio,TX,78201,USA,2025-02-09,Active,True,False,Direct,10.0,3100,486,119,88,42227.63,354.8540336134454,549.13,143.36,2022-12-02,2026-05-10,1274,762.53,1.9747899159663866,11,7,Online,Clothing,31,1255,0.09243697478991597,0.058823529411764705,33.14570643642072,199,18,50,31,28,21,7.050251256281407,3.0,2026-06-07,Email,3,0.62
CUST-001084,Mary,Reed,mary886@outlook.com,708-493-4770,30,Male,32901,5872 Pine Rd,Wichita,KS,67201,USA,2022-04-06,Active,False,True,Paid Social,5.0,484,1526,11,10,1224.3700000000001,111.30636363636364,154.13,50.98,2025-10-12,2026-05-12,34,11.8,1.8181818181818181,1,0,In-Store,Electronics,29,212,0.09090909090909091,0.0,36.01088235294118,44,7,11,4,11,2,8.863636363636363,2.857142857142857,2026-05-31,Web,10,0.3636
CUST-001085,Matthew,Richardson,matthew257@yahoo.com,861-240-6061,72,Female,37090,7322 Main Ln,New Orleans,LA,70101,USA,2022-05-25,Active,False,True,In-Store,6.0,462,1477,41,33,4777.36,116.52097560975609,182.24,51.25,2023-05-08,2026-04-24,140,122.88000000000001,2.926829268292683,3,2,Online,Books,47,1082,0.07317073170731707,0.04878048780487805,34.123999999999995,72,6,15,8,13,4,6.597222222222222,3.0,2026-05-14,In-Store,27,0.5333
CUST-001086,George,Sanders,george.sanders@aol.com,752-574-9697,43,Male,68917,8321 Cedar Ave,Denver,CO,80201,USA,2024-08-09,Active,False,False,Direct,8.0,24,670,2,1,102.27000000000001,51.135000000000005,55.63,46.64,2024-08-30,2026-05-27,2,0.0,0.0,0,1,Mobile App,Health & Beauty,14,635,0.0,0.5,51.135000000000005,24,3,7,3,7,1,9.333333333333334,2.6666666666666665,2026-05-16,Social Media,25,0.4286
CUST-001087,Steven,Morris,steven_morris@hotmail.com,277-344-4696,34,Male,63461,6611 Elm St,Tampa,FL,33601,USA,2021-07-23,Active,True,True,Paid Social,7.0,54,1783,11,9,453.78,41.25272727272727,56.19,27.58,2024-07-23,2026-06-09,11,25.65,6.363636363636363,0,1,Online,Home & Garden,1,686,0.0,0.09090909090909091,41.25272727272727,41,2,9,5,6,4,6.390243902439025,3.0,2026-06-07,Social Media,3,0.5556
CUST-001088,Ronald,Johnson,ronaldj@protonmail.com,468-798-7242,57,Male,97228,6186 Oak Rd,San Diego,CA,92101,USA,2023-11-21,Inactive,False,True,Referral,5.0,75,932,16,9,1432.56,89.535,140.43,52.79,2025-03-09,2026-01-29,34,14.43,1.25,2,4,Mobile App,Home & Garden,132,326,0.125,0.25,42.13411764705882,18,2,5,3,0,1,5.833333333333333,3.0,2026-04-23,Mobile App,48,0.6
CUST-001089,Sandra,Stewart,sandras@hotmail.com,675-917-5951,42,Male,33286,6789 Oak Ave,Kansas City,MO,64101,USA,2024-08-07,Active,True,True,Organic Search,6.0,28,672,10,8,502.4,50.239999999999995,60.95,38.75,2025-09-24,2026-04-07,13,5.03,1.5,0,0,In-Store,Clothing,64,195,0.0,0.0,38.646153846153844,35,2,6,7,6,8,7.8,,2026-06-06,Mobile App,4,1.1667
CUST-001090,Jennifer,Jones,jjones@gmail.com,597-664-7078,49,Male,75538,8950 Washington Ln,San Diego,CA,92101,USA,2025-11-22,Active,True,True,Paid Social,8.0,2283,200,96,72,33914.75,353.2786458333333,553.62,149.05,2026-01-07,2026-04-11,1112,458.28,1.4583333333333333,4,11,Mobile App,Food & Beverage,60,94,0.041666666666666664,0.11458333333333333,30.498875899280577,240,21,67,34,35,19,6.275,3.0,2026-06-10,In-Store,0,0.5075
CUST-001091,Janet,Sanders,jsanders@gmail.com,233-906-7070,25,Female,104815,3659 Lake Dr,Virginia Beach,VA,23451,USA,2025-11-19,Active,False,True,Organic Search,8.0,6,203,1,0,56.98,56.98,56.98,56.98,2026-05-24,2026-05-24,1,0.0,0.0,1,0,Social Media,Home & Garden,17,0,1.0,0.0,56.98,11,1,2,3,0,1,6.7272727272727275,5.0,2026-04-24,Email,47,1.5
CUST-001092,Donald,Campbell,donald102@hotmail.com,394-325-8450,32,Prefer not to say,70432,1601 Pine Rd,Detroit,MI,48201,USA,2023-05-21,Active,True,True,In-Store,7.0,11,1116,1,0,63.36,63.36,63.36,63.36,2026-05-20,2026-05-20,1,0.0,0.0,0,1,Mobile App,Clothing,21,0,0.0,1.0,63.36,11,1,2,2,2,0,5.090909090909091,3.0,2025-06-14,Web,361,1.0
CUST-001093,Samantha,Kim,samantha.kim@gmail.com,778-410-2124,33,Female,60993,9180 Pine Ln,Houston,TX,77001,USA,2022-01-10,Active,True,True,In-Store,7.0,19,1612,18,14,841.56,46.75333333333333,65.65,28.62,2025-08-17,2026-04-09,20,8.67,1.3888888888888888,2,1,Online,Health & Beauty,62,235,0.1111111111111111,0.05555555555555555,42.077999999999996,56,6,10,5,10,6,7.982142857142857,4.5,2026-06-06,Phone,4,0.5
CUST-001094,Margaret,Robinson,margaretrobinson@hotmail.com,333-753-5106,20,Female,126432,2958 Oak Rd,Cleveland,OH,44101,USA,2023-02-05,Active,False,True,Organic Search,5.0,20,1221,3,2,251.02,83.67333333333333,105.04,61.64,2025-09-21,2026-05-27,7,0.0,0.0,1,0,Mobile App,Electronics,14,248,0.3333333333333333,0.0,35.86,7,1,0,1,3,0,10.142857142857142,,2026-05-15,In-Store,26,0.0
CUST-001095,Patricia,Taylor,patricia_taylor@aol.com,378-471-1858,22,Male,63904,2176 Washington Ln,Cleveland,OH,44101,USA,2022-01-07,Active,False,False,Direct,6.0,36,1615,17,14,821.77,48.33941176470588,60.31,26.47,2024-01-18,2026-03-19,20,5.08,0.5882352941176471,2,0,Phone,Books,83,791,0.11764705882352941,0.0,41.088499999999996,50,11,13,1,8,4,11.3,3.5714285714285716,2026-05-13,Social Media,28,0.0769
CUST-001096,Joseph,Myers,jmyers@hotmail.com,662-715-4629,41,Female,65868,810 Cedar Dr,Baltimore,MD,21201,USA,2022-01-28,Active,True,True,Direct,7.0,8,1594,12,9,519.38,43.281666666666666,67.89,15.07,2025-03-05,2026-04-03,13,19.46,3.75,1,2,Online,Books,68,394,0.08333333333333333,0.16666666666666666,39.95230769230769,18,2,8,1,3,0,5.166666666666667,5.0,2026-06-07,Social Media,3,0.125
CUST-001097,Samuel,Brown,sbrown@gmail.com,275-282-6277,21,Male,81635,2530 Oak Ave,Portland,OR,97201,USA,2024-01-18,Active,True,False,Direct,5.0,508,874,26,21,2992.93,115.1126923076923,170.6,43.78,2023-01-25,2026-05-03,82,28.35,1.5384615384615385,2,2,Online,Clothing,38,1194,0.07692307692307693,0.07692307692307693,36.499146341463415,115,13,30,17,13,12,7.678260869565217,3.0,2026-06-09,In-Store,1,0.5667
CUST-001098,Emily,Richardson,emilyr@protonmail.com,743-501-8433,28,Female,71785,8382 Washington St,Kansas City,MO,64101,USA,2022-06-12,Active,False,False,Organic Search,9.0,3353,1459,34,28,12145.74,357.22764705882355,546.58,151.11,2023-01-28,2026-04-29,334,72.01,0.8823529411764706,1,3,Online,Clothing,42,1187,0.029411764705882353,0.08823529411764706,36.36449101796407,135,21,30,18,20,6,7.637037037037037,3.272727272727273,2026-06-06,Web,4,0.6
CUST-001099,Rachel,Anderson,rachel874@yahoo.com,623-547-8430,35,Female,43007,6632 Washington Rd,Virginia Beach,VA,23451,USA,2021-07-08,Active,False,True,Paid Social,8.0,1744,1798,41,32,14916.11,363.80756097560976,529.09,174.98,2024-09-02,2026-06-08,511,64.08,0.4878048780487805,4,3,Online,Health & Beauty,2,644,0.0975609756097561,0.07317073170731707,29.19003913894325,102,9,26,11,14,10,7.245098039215686,2.5,2026-05-25,Social Media,16,0.4231
CUST-001100,Richard,Green,richard_green@yahoo.com,685-268-2494,45,Female,82806,1498 Oak Dr,Omaha,NE,68101,USA,2025-01-03,Active,False,True,Referral,9.0,5252,523,62,42,21655.39,349.2804838709677,532.15,164.24,2021-12-21,2026-04-18,670,209.73,1.0483870967741935,7,8,Mobile App,Automotive,53,1579,0.11290322580645161,0.12903225806451613,32.321477611940296,152,17,37,25,24,8,7.651315789473684,3.25,2026-05-27,Web,14,0.6757
CUST-001101,Richard,Myers,richard_myers@yahoo.com,775-537-3002,51,Male,54570,6830 Elm Rd,Dallas,TX,75201,USA,2023-04-27,Active,False,True,Referral,5.0,52,1140,15,13,657.68,43.84533333333333,60.61,15.74,2026-01-07,2026-05-19,17,10.68,2.6666666666666665,1,1,Mobile App,Health & Beauty,22,132,0.06666666666666667,0.06666666666666667,38.68705882352941,26,0,8,4,4,4,7.230769230769231,,2026-06-08,Phone,2,0.5
CUST-001102,Dennis,Diaz,dennis889@outlook.com,791-719-4485,45,Female,118148,2635 Lake Ave,Houston,TX,77001,USA,2024-10-28,Active,True,True,Organic Search,9.0,230,590,34,27,3753.84,110.40705882352941,175.46,59.96,2021-12-20,2026-03-22,108,106.9,2.7941176470588234,3,4,Online,Health & Beauty,80,1553,0.08823529411764706,0.11764705882352941,34.75777777777778,61,11,13,10,8,2,8.540983606557377,2.1666666666666665,2026-04-25,Mobile App,46,0.7692
CUST-001103,Susan,Hall,susanh@hotmail.com,774-985-1430,70,Male,79373,4481 Main Ave,Detroit,MI,48201,USA,2025-10-17,Active,True,True,Organic Search,7.0,43,236,8,7,394.82,49.3525,70.71,30.26,2022-12-26,2026-03-16,11,4.71,1.875,0,0,In-Store,Clothing,86,1176,0.0,0.0,35.89272727272727,18,2,4,3,3,2,8.722222222222221,1.5,2026-02-27,Social Media,103,0.75
CUST-001104,Paul,Hughes,paul_hughes@gmail.com,779-873-7566,30,Male,159418,1240 Maple Rd,El Paso,TX,79901,USA,2024-06-21,Active,False,True,Organic Search,3.0,113,719,26,17,2606.33,100.24346153846153,140.05,74.95,2025-02-18,2026-02-09,75,10.18,0.38461538461538464,2,4,Online,Books,121,356,0.07692307692307693,0.15384615384615385,34.75106666666667,11,0,3,2,3,2,7.454545454545454,,2025-12-11,Email,181,0.6667
CUST-001105,Samantha,Brown,samantha94@gmail.com,361-578-6105,45,Female,47824,5414 Oak St,Sacramento,CA,95801,USA,2025-03-26,Active,True,True,Organic Search,8.0,329,441,39,28,4263.47,109.3197435897436,174.7,46.48,2021-06-29,2026-06-01,118,121.22,3.076923076923077,3,2,Online,Health & Beauty,9,1798,0.07692307692307693,0.05128205128205128,36.13110169491526,114,14,22,12,18,13,8.25438596491228,2.1818181818181817,2026-05-22,Mobile App,19,0.5455
CUST-001106,Karen,Lee,karenl@protonmail.com,634-697-8242,55,Female,46440,6885 Cedar Ave,Houston,TX,77001,USA,2022-08-29,Active,False,True,Organic Search,5.0,509,1381,41,34,4596.28,112.10439024390243,160.17,55.0,2023-12-20,2026-06-05,128,67.55,1.4634146341463414,2,2,Online,Clothing,5,898,0.04878048780487805,0.04878048780487805,35.9084375,61,4,17,9,11,3,6.426229508196721,2.75,2026-05-11,Mobile App,30,0.5294
CUST-001107,Dennis,Rogers,dennis_rogers@outlook.com,698-739-6053,50,Female,152478,844 Pine Dr,Louisville,KY,40201,USA,2025-10-25,Active,True,False,Direct,7.0,23,228,1,1,59.58,59.58,59.58,59.58,2026-05-25,2026-05-25,2,0.0,0.0,0,0,In-Store,Clothing,16,0,0.0,0.0,29.79,16,1,3,2,2,3,7.9375,,2026-02-18,Email,112,0.6667
CUST-001108,Scott,Davis,scottdavis@gmail.com,535-322-1126,42,Female,85918,8249 Washington Ave,Washington,DC,20001,USA,2025-04-03,Active,False,False,Referral,6.0,639,433,10,9,1201.25,120.125,175.79,83.94,2022-11-28,2026-06-06,31,12.7,1.0,0,1,Mobile App,Clothing,4,1286,0.0,0.1,38.75,116,14,33,13,12,13,6.336206896551724,3.0,2026-05-19,In-Store,22,0.3939
CUST-001109,Thomas,Carter,thomas546@gmail.com,243-646-1307,49,Male,64458,7632 Oak Blvd,Charlotte,NC,28201,USA,2023-08-20,Active,False,True,Paid Social,9.0,5237,1025,128,103,44691.66,349.15359375,559.94,136.73,2024-11-21,2026-03-24,1347,911.89,1.953125,6,8,Mobile App,Clothing,78,488,0.046875,0.0625,33.17866369710468,72,9,17,8,14,3,8.291666666666666,3.375,2026-05-24,Email,17,0.4706
CUST-001110,Pamela,Diaz,pdiaz@outlook.com,221-532-3815,38,Female,61939,7638 Elm St,Tulsa,OK,74101,USA,2022-11-06,Active,False,True,Direct,8.0,331,1312,40,29,4360.79,109.01975,176.32,54.37,2023-03-24,2026-04-09,123,74.33,1.375,3,5,Mobile App,Health & Beauty,62,1112,0.075,0.125,35.45357723577236,70,12,17,10,11,3,9.442857142857143,3.6,2026-04-13,In-Store,58,0.5882
CUST-001111,Sharon,Wilson,swilson@aol.com,963-547-4630,53,Male,44882,5556 Maple St,Long Beach,CA,90801,USA,2024-03-11,Active,False,True,Direct,9.0,534,821,28,22,2833.14,101.18357142857143,153.12,56.55,2024-01-09,2026-04-22,83,10.350000000000001,0.5357142857142857,1,4,Online,Electronics,49,834,0.03571428571428571,0.14285714285714285,34.13421686746988,62,7,12,7,8,10,8.016129032258064,3.4,2026-05-04,Phone,37,0.5833
CUST-001112,Angela,Brooks,angelab@outlook.com,351-441-2684,44,Prefer not to say,33587,2499 Cedar Ave,Fresno,CA,93701,USA,2025-05-08,Inactive,False,True,Organic Search,3.0,17,398,13,11,745.75,57.36538461538461,101.83,20.01,2024-02-10,2025-07-19,22,2.9,0.7692307692307693,0,2,Online,Home & Garden,326,525,0.0,0.15384615384615385,33.89772727272727,11,5,3,0,2,1,10.363636363636363,3.0,2026-05-01,Phone,40,0.0
